//*1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0
0,0,0,0,0,0,0,0,0,0,20,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,20,20,20,20,20,20,20,20,20,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,1,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,3,6,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,20,20,20,20,20,20,20,20,20,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,7,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,20,0
0,0,0,0,0,0,0,0,0,0,20,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,20,0
0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
